name;lat;lon;sa;id;gtfsid;gtfsname;gtfslat;gtfslon
Skarpnäck;59266752;18133345;200101951;1838;7421691;Skarpnäck T-bana;59.266819498894;18.133346989795
Skarpnäck;59266752;18133345;200101951;1839;7421691;Skarpnäck T-bana;59.266819498894;18.133346989795
Dragedet;59443265;18886498;200100184;1840;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1841;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1842;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1843;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1844;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1845;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1846;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1847;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1848;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dragedet;59443265;18886498;200100184;1849;7434441;Dragedet brygga;59.443189207211;18.886189881698
Dalens sjukhus;59288291;18100814;200113551;1850;7465544;Åstorpsringen;59.288463580824;18.101878857272
Dalens sjukhus;59288291;18100814;200113551;1851;7465544;Åstorpsringen;59.288463580824;18.101878857272
Dalens sjukhus;59288291;18100814;200113551;1852;7465544;Åstorpsringen;59.288463580824;18.101878857272
Källvägen;59279625;18086350;200113023;1853;7451189;Källvägen;59.279411468757;18.0865642937
Stockholmsvägen;59281108;18080956;200113025;1854;7451213;Stockholmsvägen;59.280609958672;18.082222306998
Murklevägen;59281324;18077406;200113027;1855;7451216;Murklevägen;59.281371954922;18.078184357086
Plantskolevägen;59279706;18075122;200113029;1856;7451220;Plantskolevägen;59.279446539189;18.074792182884
Lindevägen;59286520;18079365;200113815;1857;7465605;Lindevägen;59.28647826385;18.07940231472
Dalens sjukhus;59288291;18100814;200113551;1858;7465544;Åstorpsringen;59.288463580824;18.101878857272
Dalens sjukhus;59288291;18100814;200113551;1859;7465544;Åstorpsringen;59.288463580824;18.101878857272
Tussmötevägen;59283194;18043876;200113451;1860;7465513;Tussmötevägen;59.283218872696;18.04413867215
Tussmötevägen;59283194;18043876;200113451;1861;7465513;Tussmötevägen;59.283218872696;18.04413867215
Sockengränd;59286115;18048281;200113467;1862;7465519;Sockengränd;59.285797205179;18.049292366729
Enskede rackethall;59286538;18055148;200113465;1863;7465518;Enskede rackethall;59.286850740809;18.055890780682
Tussmötevägen;59283194;18043876;200113451;1864;7465513;Tussmötevägen;59.283218872696;18.04413867215
Tussmötevägen;59283194;18043876;200113451;1865;7465513;Tussmötevägen;59.283218872696;18.04413867215
Skönviksvägen;59279068;18062519;200113803;1866;7465600;Skönviksvägen;59.279187568778;18.061789858789
Bandhagsvägen;59280047;18057072;200113805;1867;7465601;Bandhagsvägen;59.28003220913;18.057090289247
Sävenäsgatan;59279670;18049710;200113807;1868;7465602;Sävenäsgatan;59.280020724425;18.05047402331
Sågverksgatan;59278708;18045386;200113809;1869;7465603;Sågverksgatan;59.278807717669;18.044779097377
Gubbängen;59263328;18082134;200101851;1870;7421699;Gubbängen T-bana;59.262877652196;18.082038836488
Gubbängen;59263328;18082134;200101851;1871;7421699;Gubbängen T-bana;59.262877652196;18.082038836488
Gubbängen;59263328;18082134;200101851;1872;7421699;Gubbängen T-bana;59.262877652196;18.082038836488
Tallkrogen (på Lingvägen);59268370;18087006;200180939;1873;7469566;Tallkrogen;59.268559173243;18.087329721158
Gubbängen;59263328;18082134;200101851;1874;7421699;Gubbängen T-bana;59.262877652196;18.082038836488
Getfotsvägen;59261359;18077244;200113342;1875;7459052;Getfotsvägen;59.261278390252;18.077459890099
Gubbängens idrottsplats;59263328;18069189;200170849;1876;7445475;Gubbängen idrottsplats;59.263106298654;18.069443414382
Postiljonsvägen;59272514;18066592;200113033;1877;7451221;Postiljonsvägen;59.272511730857;18.066664088209
Söråkersvägen;59270195;18058402;200113035;1878;7451223;Söråkersvägen;59.27022662991;18.058618376072
Örbyleden;59268685;18054672;200113061;1879;7451244;Örbyleden;59.268775287346;18.054786080661
Larsboda skola;59239290;18105146;200113701;1900;7465584;Larsboda skola;59.239293864042;18.105144835189
Filipstadsbacken;59238472;18106495;200113702;1901;7465585;Filipstadsbacken;59.238354544186;18.105449653348
Mårbackagatan;59237169;18108859;200113706;1902;7465586;Mårbackagatan;59.237171739515;18.108857694833
Persbergsbacken;59238463;18111681;200113707;1903;7465587;Persbergsbacken;59.238384976968;18.111340665098
Runsätra äng;59241502;18122046;200180477;1904;7469444;Runsätra äng;59.241345637509;18.122618405309
Perstorpsvägen;59240863;18116590;200170407;1905;7469064;Perstorpsvägen;59.240909298477;18.116857133443
Edsvallabacken;59239668;18112688;200113709;1906;7465588;Edsvallabacken;59.239960427118;18.112638896822
Telia;59240926;18111619;200113711;1907;7465589;Telia;59.240998537086;18.110307683322
Farsta IP;59239281;18084282;200113245;1908;7453087;Farsta IP;59.239283676206;18.084286952919
Fryksdalsbacken;59238068;18114648;200180769;1909;7469520;Fryksdalsbacken;59.238066186888;18.114631660005
Sköndalsbro;59250644;18105856;200113624;1910;7465566;Sköndalsbro;59.251350616098;18.106868673869
Farsta sjukhem;59246760;18104400;200113627;1911;7465567;Farsta sjukhem;59.247316259169;18.103949530963
Ågesta broväg;59242131;18104158;200113629;1912;7465568;Ågesta broväg;59.242339766238;18.104543614415
Östmarksgatan;59242616;18102459;200113713;1913;7465590;Östmarksgatan;59.242584712943;18.102369003964
Torsbygatan;59244675;18099213;200113715;1914;7465591;Torsbygatan;59.244274617568;18.099730511291
Sunneplan;59240854;18101937;200113631;1915;7465569;Sunneplan;59.240489249989;18.101526972441
Arvikagatan;59241619;18105182;200113738;1916;7465595;Arvikagatan;59.241543330718;18.105909790796
Ekebergabacken;59249035;18100876;200113663;1917;7465583;Ekebergabacken;59.249032166731;18.100856668849
Säfflegatan;59242140;18096607;200113647;1918;7465571;Säfflegatan;59.242059015047;18.096531711811
Diakongränd;59251237;18113542;200113621;1919;7465565;Diakongränd;59.251180465277;18.113940640366
Nykroppagatan;59243713;18083060;200113247;1920;7453088;Nykroppagatan;59.24371440422;18.083057558137
Magelungsskolan;59233034;18103708;200180553;1921;7469460;Magelungsskolan;59.232987414238;18.103756508283
Ullerudsbacken;59232342;18099240;200180555;1922;7469461;Ullerudsbacken;59.232415444303;18.099529898643
Ekshäradsgatan;59234544;18094431;200170489;1923;7469100;Ekshäradsgatan;59.234402612269;18.093775085239
Boforsgatan;59236468;18093811;200170628;1924;7469162;Boforsgatan;59.236793079334;18.093164083966
Kristinehamnsgatan;59238733;18093451;200170603;1925;7469154;Kristinehamnsgatan;59.2386677085;18.09328963776
Storforsplan;59240324;18092858;200170857;1926;7469227;Storforsplan;59.240328871954;18.092787442826
Kilsgatan;59238823;18097137;200113633;1927;7465570;Kilsgatan;59.2388736416;18.096896434893
Farsta gymnasium;59241007;18089766;200113267;1928;7453707;Farsta gymnasium;59.240901081677;18.08986355462
Ekshäradsgatan;59234544;18094431;200170489;1929;7469100;Ekshäradsgatan;59.234402612269;18.093775085239
Färnebogatan;59245313;18096328;200113717;1930;7465592;Färnebogatan;59.245225522792;18.096218252654
Färnebogatan;59245313;18096328;200113717;1931;7465592;Färnebogatan;59.245225522792;18.096218252654
Lysviksgatan;59247327;18094836;200170671;1932;7469177;Lysviksgatan;59.24774796871;18.09423111759
Farstavägen;59248414;18092310;200170670;1933;7469177;Lysviksgatan;59.24774796871;18.09423111759
Pepparvägen;59247866;18088579;200113961;1934;7469176;Farstavägen;59.247176369657;18.090476210948
Sunnemobacken;59247803;18084273;200170665;1935;7469175;Sunnemobacken;59.24776390078;18.08462498895
Värmlandsbacken;59246904;18077504;200170663;1936;7469174;Värmlandsbacken;59.24705567708;18.077880886146
Värmlandsvägen;59243219;18083563;200113269;1937;7453088;Nykroppagatan;59.24371440422;18.083057558137
Farstanäsvägen;59243021;18076363;200170607;1938;7469155;Farstanäsvägen;59.242644666431;18.076956345301
Skrakgränd;59247282;18063607;200113721;1939;7465593;Skrakgränd;59.247338456359;18.063699551524
Edö servicehus;59234850;18109380;200113312;1940;7456978;Edö servicehus;59.234854510988;18.109384921686
Larsboda trafikplats;59245331;18106782;200113604;1941;7465557;Larsboda trafikplats;59.245335532361;18.106778814991
Forshagagatan;59245394;18086251;200113248;1942;7453155;Forshagagatan;59.245391862074;18.08623721291
Molkomsbacken;59244225;18088265;200113249;1943;7453156;Molkomsbacken;59.244224856686;18.088262816875
Lurstigen;59255723;18036235;200113135;1944;7451958;Lurstigen;59.25563406233;18.03620955509
Bäverdammsgränd;59253835;18033394;200113137;1945;7451959;Bäverdammsgränd;59.253825600481;18.033268375833
Gillerbacken;59252774;18029268;200113139;1946;7451996;Gillerbacken;59.252670406611;18.028353727791
Hardemogatan;59258401;18029484;200113345;1947;7459056;Hardemogatan;59.258429659778;18.02974591799
Ölmevägen;59242688;18086584;200113723;1948;7465594;Ölmevägen;59.242631219208;18.086964338969
Larsboda trafikplats;59245331;18106782;200113604;1949;7465557;Larsboda trafikplats;59.245335532361;18.106778814991
Örby skola;59275121;18026814;200113045;1950;7451237;Örby skola;59.275357051489;18.027095010135
Örby skola;59275121;18026814;200113045;1951;7451237;Örby skola;59.275357051489;18.027095010135
Bäckahagens skola;59270114;18041997;200113083;1952;7451255;Bäckahagens skola;59.27003741095;18.041466753496
Årdalahöjden;59270015;18038338;200113039;1953;7451231;Årdalahöjden;59.269943817686;18.038548564239
Helgestavägen;59273953;18034896;200113081;1954;7451254;Helgestavägen (på Årdalavägen);59.273525721426;18.03546717351
Aspövägen;59275274;18033125;200113041;1955;7451233;Aspövägen (på Årdalavägen);59.275206800118;18.03326111733
Ludgovägen;59276721;18029619;200113043;1956;7451234;Ludgovägen;59.27686575286;18.029719906674
Jädersvägen;59274294;18023497;200113047;1957;7451239;Jädersvägen;59.274359853998;18.0234333997
Turingevägen;59273440;18020405;200113049;1958;7451240;Turingevägen;59.273495936314;18.020377163555
Sjösavägen;59267876;18037062;200170748;1959;7469195;Sjösavägen;59.268054578982;18.037179462274
Bedaröbacken;59265970;18032819;200114007;1960;7465656;Bedaröbacken;59.266137688569;18.032704037525
Vantörs kyrka;59264505;18038581;200114003;1961;7465654;Vantörs kyrka;59.264088586051;18.038568788404
Skebokvarnsvägen;59264982;18035048;200114005;1962;7465655;Skebokvarnsvägen (på Önskehems;59.265012417824;18.035489596993
Flensvägen;59267427;18030877;200114009;1963;7465657;Flensvägen;59.267441671566;18.031017500783
Helgestavägen;59271777;18028369;200114011;1964;7465658;Helgestavägen (på Sköldingeväg;59.271507171407;18.028528435545
Aspövägen;59274267;18026599;200114013;1965;7465659;Aspövägen (på Sköldingevägen);59.274040273992;18.026903979725
Bedaröbacken;59265970;18032819;200114007;1966;7465656;Bedaröbacken;59.266137688569;18.032704037525
Älvsjömotet;59272461;18015326;200113147;1967;7452009;Älvsjömotet;59.272486171864;18.015329194043
Bedaröbacken;59265970;18032819;200114007;1968;7465656;Bedaröbacken;59.266137688569;18.032704037525
Skebokvarnsvägen;59273216;18044262;200113197;1969;7452649;Skebokvarnsvägen/Örbyleden;59.273132568173;18.044248629632
Havsörnstorget;59246617;18060901;200170599;1970;7469152;Havsörnstorget;59.246651224827;18.060866728965
Vildandsvägen;59248819;18056047;200170597;1971;7469151;Vildandsvägen;59.248772236318;18.05609795049
Skrattmåsvägen;59250635;18052416;200170595;1972;7469150;Skrattmåsvägen;59.250808522588;18.052585372813
Snösätravägen;59253565;18048433;200170601;1973;7469153;Snösätravägen;59.253671832629;18.048495506041
Trollesundsvägen;59259930;18044802;200113903;1974;7465633;Trollesundsvägen;59.259966227934;18.044875569553
Högdalsdepån;59259031;18048766;200113327;1975;7458309;Högdalsdepån;59.259118764101;18.047678489823
Högdalens industri;59260001;18052353;200170843;1976;7469226;Högdalens industri;59.259759220473;18.052718702204
Kvicksundsvägen;59261143;18056587;200113329;1977;7459035;Kvicksundsvägen;59.261085845965;18.057015185361
Selaövägen;59262006;18060533;200113330;1978;7459036;Selaövägen;59.262437741234;18.062436161396
Havsörnstorget;59246617;18060901;200170599;1979;7469152;Havsörnstorget;59.246651224827;18.060866728965
Lerbäcksgränd;59259822;18020720;200113335;1980;7459039;Lerbäcksgränd;59.259578269561;18.020841786093
Lerbäcksgränd;59259822;18020720;200113335;1981;7459039;Lerbäcksgränd;59.259578269561;18.020841786093
Ormkärrsvägen;59265665;18009870;200113315;1982;7457050;Ormkärrsvägen;59.265647795997;18.009782121543
Älvsjöbadet;59268236;18009339;200113317;1983;7457057;Älvsjöbadet;59.268394915308;18.009293026434
Konsumentvägen;59269962;18005816;200113319;1984;7457445;Konsumentvägen;59.270150619151;18.005301513885
Varuvägen;59272272;18006696;200113313;1985;7456983;Varuvägen;59.272328048084;18.006108581305
Lerbäcksgränd;59259822;18020720;200113335;1986;7459039;Lerbäcksgränd;59.259578269561;18.020841786093
Rågsvedsvägen;59256163;18017484;200170593;1987;7469149;Rågsvedsvägen;59.256261276031;18.017347396468
Porlabacken;59262438;18021304;200113349;1988;7459061;Porlabacken;59.262435204539;18.021290325168
Frövigatan;59264613;18020081;200113351;1989;7459112;Frövigatan;59.264611240954;18.020063533915
Hagsätramotet;59259696;18008359;200113495;1990;7465531;Hagsätramotet;59.259804918673;18.008545424735
Ormkärr;59260370;18010337;200113487;1991;7465528;Ormkärr;59.260275865206;18.010960904971
Hagsätramotet;59259696;18008359;200113495;1992;7465531;Hagsätramotet;59.259804918673;18.008545424735
Stjärnsundsgatan;59260640;18004638;200113493;1993;7465530;Stjärnsundsgatan;59.260742251718;18.004624900937
Esplundagränd;59263139;18004485;200113491;1994;7465529;Esplundagränd;59.26304479373;18.00440496765
Hagsätramotet;59259696;18008359;200113495;1995;7465531;Hagsätramotet;59.259804918673;18.008545424735
Hagsätramotet;59259696;18008359;200113495;1996;7465531;Hagsätramotet;59.259804918673;18.008545424735
Hagsätramotet;59259696;18008359;200113495;1997;7465531;Hagsätramotet;59.259804918673;18.008545424735
Hagsätramotet;59259696;18008359;200113495;1998;7465531;Hagsätramotet;59.259804918673;18.008545424735
Hagsätramotet;59259696;18008359;200113495;1999;7465531;Hagsätramotet;59.259804918673;18.008545424735
Torsvikstorg;59363773;18124455;200120021;2000;7445933;Lidingö Torsvikstorg;59.363883560703;18.123878183735
Sturevägen;59364798;18127835;200120031;2001;7466099;Sturevägen;59.365416073806;18.130104851097
Torsvikssvängen;59364744;18123071;200120611;2002;7445932;Lidingö Torsvikssvängen;59.365003004625;18.123039763497
Lejonvägen;59366272;18139153;200120043;2003;7466100;Lejonvägen;59.366279295556;18.138590846543
Torsviksplatån;59364969;18117444;200120621;2004;7445931;Lidingö Torsviksplatån;59.364967633199;18.117443087335
Torsvikstorg;59363773;18124455;200120021;2005;7445933;Lidingö Torsvikstorg;59.363883560703;18.123878183735
Torsvikstorg;59363773;18124455;200120021;2006;7445933;Lidingö Torsvikstorg;59.363883560703;18.123878183735
Torsvikstorg;59363773;18124455;200120021;2007;7445933;Lidingö Torsvikstorg;59.363883560703;18.123878183735
Kottlavägen;59342037;18181564;200121141;2008;7445926;Lidingö Kottlavägen;59.342023114128;18.181405280921
Torsvikstorg;59363773;18124455;200120021;2009;7445933;Lidingö Torsvikstorg;59.363883560703;18.123878183735
Lidingö centrum;59365094;18132456;200120041;2010;7400714;Lidingö centrum;59.365071210017;18.132825636177
Skärsätra skola;59346046;18176287;200120141;2011;7445929;Lidingö Skärsätra skola;59.3462058996;18.176088621326
Kottlasjön;59347880;18174516;200120131;2012;7445925;Lidingö Kottlasjön;59.348012054845;18.174544087866
Ängsklockevägen;59350460;18167208;200120121;2013;7466108;Ängsklockevägen;59.350911406807;18.166692137531
Toppmurklevägen;59353930;18165815;200120111;2014;7466107;Toppmurklevägen;59.354320411033;18.165891272037
Folkhögskolan;59355943;18165949;200120101;2015;7466106;Folkhögskolan;59.356213483283;18.165987536558
Hantverkshuset;59358685;18161599;200120091;2016;7466105;Hantverkshuset;59.358745543987;18.161537443087
Hersby åker;59361526;18156052;200120081;2017;7466104;Hersby åker;59.361584415738;18.155999724392
Hersby gymnasium;59362470;18151764;200120071;2018;7466103;Hersby gymnasium;59.362797387483;18.1514747436
Riddarvägen;59363144;18144852;200120061;2019;7466102;Riddarvägen;59.363151137802;18.14477930377
